PG.UniProtIds	NCD1	NCD2	NCD3	NCD4	HFD1	HFD2	HFD3	HFD4	HFDLEA1	HFDLEA2	HFDLEA3	HFDLEA4
O35623	85.9803772	134.0413361	59.39322281	59.73024368	111.7100372	150.738266	141.348526	86.12818909	33.28464508	100.7026138	170.5778351	184.6852417
O35638	139.7494659	48.88072205	103.824707	119.3759003	70.38276672	74.38405609	111.3399353	94.02322388	89.86117554	77.91706085	93.91863251	88.85115814
O35639	422.3126221	393.6075439	475.1468201	356.6618958	343.9854431	415.616272	514.2601318	481.8914185	391.2902222	341.1444397	349.584259	477.7592773
O35643	1001.267456	1053.726685	957.0650024	995.956604	1004.62854	1029.587646	1009.222534	996.0744019	1006.603149	903.2727661	1035.231079	1237.897827
O35657	191.9915161	204.1004181	211.4166718	306.9397888	231.4972992	215.6620789	331.705719	224.6179199	150.5260315	266.9108276	142.0702515	261.5855713
O35658	1875.12793	2013.833618	1988.080688	1872.230591	1421.97522	1481.887939	1397.452637	1413.866455	1742.127808	1727.382813	1751.852661	1534.637085
O35660	1516.56604	1783.026733	1706.026001	1853.267334	738.8164673	898.3421631	632.5560303	539.4839478	910.6382446	836.5956421	731.2324829	616.0488892
O35678	568.2206421	574.7381592	652.538147	605.706604	1109.033081	1160.090454	1252.832397	1417.001709	1007.171448	920.5256348	963.227356	902.9587402
O35680	216.4731293	100.0859985	228.6816711	95.00733948	80.33686829	57.48157883	201.5662994	55.81211853	103.6726685	212.6929169	56.87704086	48.41149139
O35683	703.4121704	723.5655518	120.0369415	857.2667236	409.9866638	486.9865723	553.0823975	486.0908203	681.6911621	646.1384888	797.2067261	555.4604492
O35685	442.4310913	350.2333984	363.5733337	427.1683044	390.8656921	512.7571411	515.9139404	414.6036072	358.5531616	468.7453308	408.2408752	387.6845398
O35691	193.3661041	160.8251648	266.3757629	245.1804199	256.3024902	196.3856049	311.3440552	211.7054901	143.7472534	177.7249756	190.0807037	131.2297211
O35711	82.28740692	112.3617096	122.69384	108.1114883	128.1197968	101.3187866	122.585762	134.6926422	98.74713135	123.1726074	91.96897888	98.61205292
O35728	2964.244873	4303.709961	6316.385742	4523.001953	4996.200195	4992.612305	6379.75	4968.375488	3508.507813	3425.786377	6052.991699	3920.291748
O35737	2924.45874	2329.162842	2682.898438	2807.596924	2898.945801	2437.853271	2694.523193	2842.531006	2736.668701	2789.855469	2988.14624	2316.442383
O35744	473.6292114	385.6002808	518.8228149	600.8215332	407.8304749	360.0221863	398.6748962	304.0914001	163.6583099	220.9778442	338.2330627	368.0289612
O35841	400.1374817	655.9923706	764.5689087	530.1918945	366.74823	591.3034058	583.40625	590.4577026	440.9658508	530.149231	449.6231689	657.7427368
O35855	0	15.64847565	132.086319	0	0	33.81111908	48.4560585	18.53346252	0	17.11477089	0	0
O35857	455.296936	354.018158	546.435791	407.2455139	475.7351685	493.0047302	425.7478027	469.2845154	635.6263428	575.5645752	437.4768677	440.9613342
O35864	201.4186554	324.244812	272.4397278	226.2976074	287.2184143	254.20755	217.6476135	295.7268677	255.812088	266.956665	288.8060303	345.4542236
O35887	1485.947021	1446.026978	1842.808228	1383.4823	1400.756592	1539.552124	1625.270996	1627.755127	1315.560303	1289.58313	1133.19458	1317.274536
O35892	517.8048096	306.611145	566.3076782	467.7947998	306.1723328	371.2000427	433.7263794	394.1546326	408.3580322	418.5339966	583.5744629	290.2950439
O35900	306.1652527	227.5248718	300.5334167	255.7460022	191.4338989	220.9337006	147.0073242	99.07392883	207.8492584	227.3760223	95.4985733	183.0192108
O35943	352.6364441	239.6208496	190.6269531	251.9653015	151.223175	252.4401398	223.906601	161.669693	179.0046844	266.1187439	182.6033173	221.7685242
O35945	57519.71875	54310.42578	59263.65625	64249.59375	53545.25391	49644.65625	51895.88672	43272.60938	64430.84375	50516.94922	47716.4375	44329.79688
O35955	187.8138275	215.6217346	225.1873932	210.7528687	370.6077271	282.8995972	345.0404358	284.2706299	169.056366	389.458252	226.6258087	295.0562134
O35969	2765.76709	2455.422852	1846.413696	2421.205322	1942.396484	1945.68457	1704.890869	1460.130615	1918.646851	2237.624512	1825.776367	1638.513062
O35972	409.4263916	246.3623962	347.2969666	408.8527832	267.3330078	326.1610718	328.5028381	284.497345	341.9049683	263.8309937	396.9257813	256.5455627
O54692	46.95680618	62.74079132	46.92221832	86.13768005	69.72177887	75.82662964	67.71912384	73.92887115	111.5338211	25.26233864	65.37483978	1.746808648
O54724	134.0702515	397.7599182	178.3420258	126.3317642	81.40240479	61.34632111	69.74771118	142.0931396	134.934494	92.03136444	108.6689453	219.0149384
O54734	5311.623535	5690.89502	8375.525391	5196.498535	6648.920898	6888.639648	6776.331055	6577.384277	6679.300781	5997.219727	6798.696777	6641.404297
O54749	1837.298828	1825.679321	1690.274414	1678.0625	1298.180908	1488.022339	1066.792358	1456.414185	1840.825439	1640.849487	1818.338013	1514.121948
O54754	532.0499268	468.4492493	665.1380005	562.0742188	956.5724487	789.5269775	956.2144165	752.9518433	565.7774048	531.8131714	578.0023193	540.9281616
O54774	85.77082062	108.5024414	101.1001053	77.41033936	117.8086624	66.31340027	81.09460449	127.1650238	169.0227051	66.52496338	99.81087494	156.1236115
O54782	174.4095001	182.3583069	127.4935989	269.1653442	246.1858521	208.5955353	208.4912872	258.1338806	155.3431702	236.9935608	258.9006042	193.9415283
O54790;O54791;Q61827	116.258667	87.18814087	113.0916061	39.23596954	0	111.792366	91.8740387	160.618927	133.0091705	56.11862183	103.2726669	0
O54804	51.56268692	102.5519638	166.3684692	50.82061005	152.857605	155.4482117	165.2174225	149.6640167	120.2453766	180.0372162	207.8997498	211.1925354
O54825	47.03937912	0	0	74.34745789	87.96218109	84.00263977	99.64090729	57.38532639	79.81650543	35.48694229	55.0389061	36.09739304
O54833	105.195076	174.2711792	106.684639	113.2482224	247.929306	87.67829895	105.2098846	218.9784851	174.0910645	160.6310272	173.0301666	196.3310089
O54865	106.9502792	79.51866913	108.2428207	96.49753571	66.40804291	85.05835724	93.37064362	83.53833771	92.45103455	53.74133301	50.97551346	72.28709412
O54879	349.9187622	201.0290222	130.4439545	80.53339386	66.56635284	250.0831909	120.8530045	115.5088654	76.45553589	79.56464386	280.3381958	212.3628693
O54909	392.8770447	757.4372559	883.2698364	487.2576904	795.6717529	678.3695679	745.8063965	709.4969482	423.3503418	507.1890564	676.3501587	301.5587769
O54941	81.83073425	118.1592331	54.12159348	74.00460815	88.94826508	103.9500656	87.57935333	89.31558228	73.1678009	90.06923676	46.76260376	57.64505005
O54946	205.3491974	173.7644043	170.4264069	85.55856323	83.92443848	134.7819519	92.24201202	138.8585663	86.85775757	176.1683197	171.7375183	249.4887695
O54950	61.15706253	92.66520691	133.9462433	503.2980957	86.09480286	664.0196533	169.9358368	215.7659302	66.49756622	56.66400909	58.57705688	127.1758575
O54962	1166.008911	1366.611328	1698.206421	1174.156372	1012.571411	1039.505981	1243.768555	1174.204834	1123.783203	1141.043579	918.3691406	1038.262573
O54984	623.0953979	579.3497925	818.611084	512.6876221	669.9289551	591.8555298	628.4459229	640.3181152	684.3599854	499.9976807	569.6724243	577.2915039
O55003	43.96934509	83.19448853	71.54338074	64.30930328	130.089035	95.58432007	109.6775055	295.7762451	205.5396729	452.1307373	187.3655548	100.6311569
O55013	174.0518951	176.3240356	109.8518906	136.9105988	146.194809	168.8641205	248.7723389	169.7574768	193.6392059	181.4370422	246.9793549	169.0499268
O55022	18234.43945	18408.94727	16394.34961	20701.73828	22514.91797	22053.0293	22808.29688	25406.76758	18127.49023	20177.26758	23132.12695	19236.0332
O55023	924.2275391	816.3677979	935.8074951	818.2321167	832.8243408	1002.996582	940.626709	1113.035767	751.2680054	1111.622559	626.5720825	1096.203735
O55029	478.9739685	555.5370483	854.5039673	583.0534668	763.3947144	778.6971436	792.8604736	763	738.9375	730.7388916	541.2540283	807.1541748
O55060	873.008606	980.3928223	1277.306396	1096.662842	925.4969482	991.3197632	1031.349609	983.7895508	1289.675781	1333.996094	992.4085693	1348.08374
O55102	35.56417465	32.46446609	67.62560272	68.38560486	100.3317337	65.83289337	44.8872757	43.38755035	75.20343781	35.42098618	141.0137634	36.74892044
O55106	26.97960472	56.50793076	75.15452576	76.40350342	85.10540009	69.7098465	72.2663269	82.42422485	35.80775452	30.5543251	67.37587738	45.27563477
O55111	496.5654907	401.0238037	345.5640564	376.0806274	431.2034607	458.0623779	369.1747131	438.5641174	313.1596375	245.2548828	315.5181885	152.8813171
O55125	6414.552734	8548.056641	9234.207031	9039.303711	8101.810547	8406.027344	8318.46582	9734.131836	9160.079102	10460.43262	12780.52637	11702.89551
O55126	118.6862869	113.5430298	210.4420929	114.2041016	69.93639374	93.15769196	179.7402649	100.361908	53.75839233	33.95497131	72.05464172	86.57906342
O55128	89.42292786	130.6783905	215.7059479	100.1102295	159.8861084	93.07107544	133.7711792	140.7274475	53.27764511	91.00858307	191.8825073	143.8462982
O55131	835.2871094	1261.271606	1044.1604	1081.073364	963.0419922	962.7147217	813.5986328	1177.838379	1326.190674	1299.066406	915.0198975	1085.457397
O55135	1394.6427	1098.478516	1387.525024	1099.595947	797.8099365	860.1116943	1264.092529	777.5040894	1092.764038	1025.013794	825.1542969	994.7789307
O55137	1383.371826	1391.083618	1177.880981	1012.173584	1643.771729	1695.966309	2011.876099	2125.630127	1227.10022	1195.576416	1555.78064	1278.368286
O55142	2932.775879	2864.030762	1795.154175	3663.387207	3124.903809	3373.546631	3638.575928	4046.665771	3549.173096	3817.544922	2632.723389	4045.819092
O55143	2028.834473	1791.669678	2496.45752	1846.305176	2249.868164	2096.465088	2409.982178	2332.901367	1820.286377	1875.570068	2194.12915	1909.547974
O55201	89.26415253	111.4549942	71.12583923	83.68398285	123.4596329	89.82368469	130.2358856	112.5655899	91.8477478	77.47537994	146.7539673	79.47049713
O55222	517.1882324	733.8876343	591.1587524	506.3180847	573.2990723	610.2127686	569.4023438	673.6659546	650.9782715	605.8833008	645.1600342	628.4475098
O55229	236.5525818	125.5554657	150.3228149	183.1222839	104.4534531	94.87903595	143.7290344	117.4257736	179.5615387	205.6864471	131.6337738	243.4855347
O55234	340.146698	469.8746338	566.5043335	336.6018677	573.7573853	562.583313	443.5064087	425.0082397	328.9271545	393.167511	447.8031311	406.7217407
O55239	192.4078369	340.7107239	208.4785919	248.0167542	140.0044403	76.9000473	124.0300369	35.43951416	165.0682831	96.17480469	80.89411926	156.5385132
O55242	270.8773804	387.678772	216.7742615	183.3784637	155.7770844	335.4100952	199.1086273	109.4049988	216.4771271	179.7355499	123.3748245	216.6192627
O70131	0	110.9706573	107.5352097	55.79734802	42.05146027	81.28435516	55.90561676	0	120.878067	0	63.2808876	17.40221214
O70133	1758.580933	1381.917847	1887.104858	1553.255859	1639.20459	1850.979736	1957.282837	1994.983765	1879.346558	1886.044556	1486.968994	1541.727905
O70152	232.6216278	272.4932251	296.1370239	243.2676086	314.429657	350.4195251	379.2545471	363.35495	288.3331909	259.5568237	329.1387634	275.0209656
O70172	22.09148979	83.92031097	142.5813599	80.36992645	85.86688995	58.20446777	68.97063446	53.25559235	79.77719879	136.108963	75.8970108	34.08896255
O70194	633.5123291	630.6673584	811.2265015	769.4557495	799.272522	625.0378418	871.6862183	738.8602905	772.3473511	591.3401489	667.5266724	730.0344238
O70200	0	42.32258606	175.4868927	77.87317657	206.2826538	45.35591888	0	94.49342346	0	62.40705109	77.47267151	99.96596527
O70209	68.04914856	149.5389557	83.23271179	0	0	53.74428558	0	15.79820347	41.89372253	24.05032921	47.67819214	0
O70251	5688.581543	5077.626465	4414.865234	5052.361328	5500.032227	5611.204102	5239.472168	4664.111816	4916.132324	4449.696777	4232.181641	6861.256836
O70252	247.6558228	288.0744019	322.215332	169.500824	290.7332458	274.6175842	272.7726746	330.0872803	263.5302429	258.8788757	273.8833313	265.8363342
O70274;Q63739	87.93738556	27.57048035	97.7853241	60.57486725	106.5587311	64.90457153	138.026947	160.2269592	54.27506256	86.16345978	63.2399025	35.97812653
O70303	92.9533844	131.0827026	0	66.66103363	95.50209045	97.80157471	85.57350159	223.2260437	98.59815979	78.28697968	0	116.7218475
O70305	73.79686737	80.48725891	57.19668198	47.84062195	48.40245056	77.60790253	55.51489258	46.30810165	59.49856567	66.92961121	66.43253326	50.51844025
O70310	318.5502319	309.6417847	340.7424316	296.2429504	335.2601624	275.0411682	318.9659119	317.3906555	258.6358643	305.831665	329.319397	299.3713379
O70311	143.6438293	11.58726597	207.5348358	53.23553085	60.49269485	121.4127121	65.97704315	69.23552704	81.07935333	55.95123672	45.89777374	50.31001282
O70318	235.8723602	313.1786804	266.7492065	198.6684265	158.4456177	161.8645325	161.8090515	270.5119019	273.6831055	191.0236359	209.0887146	264.5084839
O70325	601.9691772	565.4066772	441.063324	474.3479309	461.5315857	421.7782593	516.8036499	331.4871216	243.3463593	430.0922546	361.2456665	357.9515686
O70362	885.0332031	572.7625122	507.6090393	679.3953247	527.9891968	417.9886169	465.716217	354.0360413	483.9118652	615.737854	690.4464111	662.8590698
O70370	457.4869995	660.217041	687.1186523	456.6966248	532.1431274	602.8414917	587.2523193	566.6412354	335.0907898	372.7357483	398.8697205	721.2075806
O70378	389.0083008	449.0487366	434.8289185	413.9802856	423.5603943	419.7200012	500.4797363	364.772522	477.9123535	257.8013	382.4953308	323.6379089
O70400	792.8944092	516.7180786	581.4848633	470.5986328	529.6092529	520.6513062	502.2776184	567.920105	575.3924561	627.4139404	593.8742676	643.4979248
O70404	143.797348	54.26437759	150.4896088	164.3694305	52.24641037	81.07749176	32.99114609	75.82505035	47.33281326	77.16938019	94.42790985	125.6634445
O70423	0	247.7637482	81.09853363	0	0	0	44.48628235	15.02582645	55.42663956	0	0	111.6840515
O70435	1468.216187	1298.254761	2129.706299	1709.884277	1904.88208	1625.756958	2016.23877	1627.704468	1747.538086	1634.916992	1690.550659	1707.148193
O70439	174.6539001	159.9272461	246.9471283	212.8488007	190.4541168	140.0725555	203.4092255	135.3775482	234.269043	199.7287445	198.3879395	162.0007629
O70475	9763.296875	8957.418945	10420.81152	10331.43457	12470.4209	9391.799805	14900.24805	8481.158203	8056.918945	7126.669434	7147.462402	6386.834473
O70492	1198.315552	1118.99292	1149.334717	1147.345947	1011.393005	1197.654541	1226.824463	1376.327271	1070.033813	1079.173096	1046.397583	1192.571289
O70493	481.9066162	309.7405396	230.684906	311.8104858	325.4061279	337.5354309	313.8570862	270.767395	341.1534729	246.4990845	225.3689423	219.9885254
O70503	1513.244141	1521.375	1569.688354	1427.474731	2235.29834	2374.449219	2448.103516	2909.072754	2080.259521	1722.508789	1858.751343	1903.429077
O70566	15.49639893	74.86469269	85.10067749	123.7953339	77.47457123	103.5717316	53.77970505	53.95710373	69.58473969	82.70339203	42.72380066	30.46012878
O70570	401.5049744	531.8199463	498.0215759	393.5917053	217.3918304	185.4823456	250.3010712	292.8876953	609.9544678	413.6260071	275.8105774	286.6954346
O70572	108.1595535	196.8990631	175.5097656	176.0660706	173.2172089	113.9560471	165.2639771	328.5941162	267.1491699	229.122818	168.6422119	80.98357391
O70585	86.76348877	105.8334198	66.35332489	89.20452118	67.9919281	91.94369507	33.33646774	43.51483536	105.9270096	15.89250946	31.73309135	56.33172989
O70589	197.3192444	203.3587036	227.0322876	237.9355316	216.6095276	232.5679474	206.2962341	259.7661438	241.0984802	222.2881775	324.1859741	201.0633392
O70591	307.3983154	280.8461304	280.5297241	278.4472046	262.1011047	286.9073181	242.0755463	281.1230774	282.5418091	240.7604828	284.807312	244.513855
O88312	0	0	2054.761719	0	0	0	0	0	0	0	0	0
O88322	203.3733521	245.4347992	258.4292603	216.2225342	145.0219879	154.104187	203.552063	164.0883484	98.11617279	150.423645	149.6926422	155.5017395
O88342	1421.294678	1312.931641	1210.773193	1360.834595	1470.437866	1212.971069	1381.411499	1253.686279	1331.14624	1202.281494	1271.754761	1231.58728
O88343	324.0128174	144.7631989	239.0400085	239.585556	147.399231	78.90561676	131.7189331	72.77062988	182.4638367	138.5555115	124.4718018	62.3429718
O88351	44.41458893	0	0	73.10005951	0	0	0	0	57.57954788	0	0	0
O88384	111.8342056	191.3391876	148.9566345	194.0251465	170.8886108	111.6350479	154.9768524	240.9763641	130.0762024	141.4886932	124.3133545	129.9814301
O88428	2578.229736	2506.78125	2677.552979	2805.133545	1754.354248	1580.906738	1556.737183	1311.28064	1803.106934	1817.622925	1760.707153	1795.745972
O88441	315.5950623	397.4577332	409.2342529	293.217804	415.2862549	399.4238586	324.8335571	357.418396	384.7070618	237.7120819	581.1087646	376.2807922
O88451	9678.428711	12009.57715	13936.83105	10501.45215	12501.29883	12108.25293	12814.51758	15878.06445	14572.72559	11981.37891	14653.9502	14019.12207
O88455	235.4206085	570.5316162	140.0970612	187.7831268	145.9658356	31.70326233	40.45501709	198.7621307	117.1564865	97.41946411	138.1343842	61.81275177
O88456	138.398468	200.4491425	241.435318	171.6349792	128.5674591	320.1498413	216.3648224	228.5323029	255.8362427	237.5540924	195.8327179	264.0341187
O88487	209.1119843	200.7776794	200.4505615	209.8344116	182.5560455	263.399353	376.6455383	298.5117493	158.5236206	218.8123169	202.5696259	289.5004578
O88492	0	6.625843048	0	22.3867321	0	0	0	0	131.2858276	25.86778069	0	0
O88520	409.0459595	241.6947327	0	220.8426819	212.0142517	139.9651489	208.3480225	311.8582764	173.4538116	213.8377991	196.8163757	0
O88531	1557.081055	1264.134644	947.4841309	1629.459839	1898.041748	1936.520508	2164.97998	2182.437256	2151.671875	1971.000122	2077.210449	2316.60083
O88532	93.94585419	86.73852539	0	0	24.76961708	17.05412674	38.88455582	75.00683594	78.9471817	27.282341	33.91587067	114.7561493
O88533	382.8581848	419.0726318	467.0003967	403.1637268	533.8703003	473.7266235	582.2495728	620.836731	397.4104004	461.8795166	381.6325989	765.9642334
O88543	194.0730896	266.3313904	360.4421387	314.5614929	225.7127686	250.8486938	237.4743652	219.2195282	238.854187	253.7644043	163.8562164	206.7947693
O88544	578.3300171	585.7987061	620.4346924	456.6757202	589.9754639	590.1969604	595.3833618	657.4633179	632.7404175	638.8010254	535.847168	605.2660522
O88545	153.4696503	116.4332123	201.9262848	131.1068878	164.9645691	240.0948792	137.9936523	114.8648529	188.0162048	172.4820251	151.906662	215.6181793
